year,term,score
1880,asked,0.409222407
1880,two,0.408822705
1880,people,0.408787133
1880,county,0.40875411
1880,government,0.408608151
1880,two,0.408437582
1880,got,0.407990943
1880,relief,0.407962449
1880,question,0.406804949
1880,gave,0.406436618
1880,english,0.406410684
1880,purchase,0.406367216
1880,tenants,0.40590997
1880,leave,0.405847418
1880,still,0.405518313
1880,rent,0.405234526
1880,landlords,0.405217745
1880,parliament,0.405217745
1880,five,0.405027695
1880,per,0.405027695
1880,tenant,0.405027695
1880,duty,0.404957852
1880,land,0.404957205
1880,duty,0.40475998
1880,parnell,0.404519049
1880,irish,0.404494952
1880,notice,0.404460688
1880,discussion,0.404460688
1880,secretary,0.404267712
1880,large,0.404089501
1880,number,0.403801755
1880,clause,0.403156634
1880,long,0.402889727
1880,forward,0.402889727
1880,ireland,0.402782053
1880,ireland,0.402782053
1880,parnell,0.402720375
1880,although,0.402570508
1880,purpose,0.402563491
1880,matter,0.40189155
1880,times,0.400803851
1880,law,0.40076945
1880,clause,0.400716138
1880,money,0.400648341
1880,land,0.400571312
1880,ireland,0.400173093
1880,business,0.400080504
1880,opinion,0.400020768
1880,gentlemen,0.400020768
1880,always,0.3999919
1880,notice,0.399955759
1880,result,0.39985453
1880,parliament,0.399042357
1880,tenant,0.398784861
1880,number,0.39873012
1880,land,0.398683665
1880,every,0.398023915
1880,take,0.397790108
1880,public,0.397637127
1880,bill,0.397467982
1880,people,0.397301001
1880,go,0.397067296
1880,settlement,0.397022991
1880,tenants,0.396927454
1880,ireland,0.396662144
1880,question,0.396417252
1880,result,0.396387481
1880,settlement,0.396293214
1880,country,0.39613472
1880,landlords,0.395977632
1880,ought,0.395962447
1880,ireland,0.395890018
1880,amendment,0.395844293
1880,land,0.39570192
1880,people,0.395300454
1880,given,0.395166546
1880,ireland,0.394368927
1880,money,0.394273178
1880,bill,0.394155925
1880,night,0.393686952
1880,read,0.393172935
1880,scarcely,0.39284262
1880,government,0.392646536
1880,next,0.392185099
1880,make,0.392178732
1880,subject,0.39199477
1880,new,0.39194326
1880,prime,0.391815761
1880,opinion,0.391100516
1880,position,0.391100403
1880,pay,0.390780652
1880,tenants,0.390228917
1880,therefore,0.389280346
1880,already,0.389247346
1880,vote,0.389035732
1880,irish,0.388956563
1880,second,0.38878683
1880,point,0.388012626
1880,statement,0.387975264
1880,large,0.387826278
1880,anything,0.387406537
1880,country,0.386589506
1880,obtain,0.386448137
1880,law,0.38628809
1880,law,0.38587693
1880,twenty,0.385492373
1880,imperial,0.385066986
1880,ireland,0.384936891
1880,go,0.384815835
1880,voice,0.384545935
1880,voice,0.384545935
1880,years,0.384333144
1880,fact,0.3840606
1880,rents,0.383971311
1880,meeting,0.383670247
1880,government,0.383408697
1880,men,0.383287083
1880,meath,0.382971737
1880,landlords,0.382916782
1880,landlords,0.38272962
1880,time,0.382652947
1880,prime minister,0.382030609
1880,relief,0.381825253
1880,irish people,0.38151444
1880,landlords,0.381253928
1880,given,0.380837638
1880,without,0.380508435
1880,work,0.380505738
1880,landlords,0.380190316
1880,clause,0.380097414
1880,taken,0.380053158
1880,settlement,0.379813955
1880,bill,0.379752169
1880,chief secretary,0.379647461
1880,every,0.379633072
1880,every,0.379594408
1880,act,0.379492038
1880,force,0.379487189
1880,parnell,0.379274235
1880,chief secretary,0.37924337
1880,five,0.379139097
1880,tenant,0.379139097
1880,consideration,0.37911
1880,government,0.3789556
1880,prime,0.378807219
1880,thing,0.378660413
1880,future,0.378199681
1880,government,0.378082518
1880,wished,0.377825916
1880,still,0.377824149
1880,time,0.377450586
1880,taken,0.37727097
1880,irish,0.377215222
1880,proposed,0.377154531
1880,committee,0.376924251
1880,government,0.376597036
1880,committee,0.376098081
1880,irish landlords,0.375935802
1880,people,0.375500129
1880,ireland,0.375452758
1880,money,0.375302194
1880,business,0.375248701
1880,years,0.375204248
1880,land,0.375135917
1880,rent,0.373943527
1880,question,0.373834057
1880,ireland,0.373695646
1880,land,0.373621263
1880,chief,0.373538675
1880,state,0.373528403
1880,parliament,0.373414623
1880,parnell,0.373167219
1880,chief,0.373141086
1880,point,0.3727481
1880,purpose,0.3727481
1880,right,0.372720895
1880,ought,0.372182315
1880,affairs,0.371761344
1880,notice,0.371553223
1880,dublin,0.371553223
1880,without,0.370986411
1880,state,0.370838606
1880,proposed,0.3707191
1880,take,0.370606081
1880,time,0.370520967
1880,chief secretary,0.370515731
1880,information,0.37048348
1880,minister,0.369949596
1880,public,0.369770377
1880,country,0.369318712
1880,measure,0.3692638
1880,ireland,0.369034822
1880,land,0.368964281
1880,question,0.368826822
1880,therefore,0.368653353
1880,irish,0.368576203
1880,ireland,0.368403793
1880,parnell,0.368083937
1880,chief secretary,0.368046594
1880,therefore,0.367686262
1880,hands,0.367444183
1880,second,0.36644377
1880,irish,0.366325549
1880,public,0.36628433
1880,asked,0.3662456
1880,find,0.365137541
1880,irish,0.364770161
1880,obtain,0.364734615
1880,found,0.36459589
1880,chief,0.36455388
1880,people,0.364496751
1880,secretary,0.364332457
1880,discussion,0.364216225
1880,prevent,0.364070544
1880,secretary,0.363944667
1880,although,0.36377548
1880,far,0.363691752
1880,bill,0.363491289
1880,land question,0.363272014
1880,notice,0.362813292
1880,matter,0.362682713
1880,government,0.362137984
1880,chief,0.362124474
1880,rent,0.361746148
1880,people,0.361697317
1880,chief secretary,0.361555418
1880,point,0.361400361
1880,people,0.361301339
1880,found,0.361005321
1880,proceedings,0.361005321
1880,clause,0.360987506
1880,five,0.360987506
1880,duty,0.360713201
1880,land,0.360660288
1880,already,0.36057975
1880,although,0.36057975
1880,asked,0.36027416
1880,ireland,0.360112167
1880,state,0.35993544
1880,left,0.359748964
1880,irish,0.359305052
1880,action,0.359190825
1880,motion,0.359190825
1880,act,0.358661836
1880,america,0.358640154
1880,america,0.358640154
1880,take,0.358424352
1880,ireland,0.358311319
1880,years,0.358129
1880,wished,0.358094989
1880,find,0.357874216
1880,english,0.357820934
1880,reference,0.357598388
1880,clause,0.357568828
1880,irish,0.357477392
1880,asked,0.357316466
1880,time,0.357236137
1880,impossible,0.357012932
1880,times,0.356085578
1880,years,0.356034516
1880,time,0.355924707
1880,chief,0.355737745
1880,secretary,0.355569101
1880,go,0.355047462
1880,committee,0.354681392
1880,government,0.354239686
1880,statement,0.354230952
1880,necessary,0.353897593
1880,secretary,0.35319957
1880,matter,0.35259848
1880,always,0.352513506
1880,work,0.352371196
1880,relief,0.352091916
1880,force,0.352091916
1880,things,0.351350848
1880,ireland,0.351233488
1880,ireland,0.351144856
1880,money,0.351067944
1880,chief secretary,0.35077907
1880,bill,0.350719594
1880,ireland,0.350331258
1880,country,0.350099266
1880,question,0.350096419
1880,ireland,0.349999061
1880,general,0.349848847
1880,new,0.349740575
1880,possible,0.349421384
1880,go,0.348805785
1880,still,0.348402384
1880,parliament,0.348228658
1880,chief secretary,0.347644855
1880,given,0.347536459
1880,secretary,0.346970248
1880,left,0.346635307
1880,parnell,0.346568783
1880,question,0.346345178
1880,money,0.34627431
1880,force,0.346239492
1880,law,0.346209419
1880,anything,0.346078526
1880,bill,0.345621336
1880,nothing,0.3455682
1880,state,0.345165318
1880,chief,0.345134796
1880,place,0.344984839
1880,evening,0.344984819
1880,question,0.344761062
1880,settlement,0.344657029
1880,motion,0.34459218
1880,question,0.344336726
1880,time,0.344207731
1880,obtain,0.344090465
1880,subject,0.343814688
1880,pay,0.343466568
1880,taken,0.343466568
1880,time,0.343334727
1880,amendment,0.343051704
1880,believed,0.342611287
1880,law,0.342520193
1880,order,0.342276424
1880,land,0.342153224
1880,chief,0.342051013
1880,time,0.341901389
1880,get,0.341633344
1880,taken,0.34148089
1880,number,0.341304886
1880,position,0.340936998
1880,make,0.340451711
1880,relief,0.340339782
1880,every,0.340217229
1880,time,0.340097862
1880,money,0.340095969
1880,tenants,0.339830693
1880,wished,0.339738359
1880,relief,0.339602167
1880,control,0.339354635
1880,possible,0.338834143
1880,men,0.338615644
1880,government,0.338487768
1880,land,0.338357911
1880,division,0.338186248
1880,twenty,0.33790564
1880,everything,0.33778363
1880,wished,0.33709346
1880,consideration,0.33709346
1880,men,0.337060105
1880,money,0.337049262
1880,matter,0.336689846
1880,system,0.336631972
1880,secretary,0.336628619
1880,question,0.336587006
1880,reference,0.336403332
1880,land,0.336379056
1880,proceedings,0.336253817
1880,duty,0.336078924
1880,wished,0.335869101
1880,public,0.335671522
1880,constitution,0.335338251
1880,people,0.335126803
1880,ireland,0.334930392
1880,another,0.334783662
1880,east,0.334569797
1880,west,0.334569797
1880,reference,0.334048056
1880,go,0.333966895
1880,opinion,0.333915754
1880,secretary,0.333620838
1880,although,0.333410925
1880,irish,0.333396904
1880,irish,0.332702732
1880,right,0.332255309
1880,lord,0.332050307
1880,tenants,0.331876066
1880,irish,0.331818871
1880,reference,0.331771009
1880,rents,0.331340539
1880,ought,0.331229324
1880,bill,0.330967501
1880,go,0.330784366
1880,nothing,0.330418111
1880,bill,0.329945277
1880,chief secretary,0.32982392
1880,two,0.329808939
1880,ireland,0.329442284
1880,ireland,0.328937185
1880,result,0.328775197
1880,vote,0.328769647
1880,vote,0.328769647
1880,matter,0.328484427
1880,irish,0.328246421
1880,work,0.328119139
1880,next,0.328069507
1880,place,0.328069507
1880,proposed,0.328007279
1880,fact,0.327976063
1880,chief secretary,0.327256205
1880,late,0.327212851
1880,large,0.327180976
1880,leave,0.326845825
1880,relief,0.326709288
1880,work,0.326280511
1880,ireland,0.326028268
1880,found,0.325818444
1880,parnell,0.325661598
1880,consideration,0.32514928
1880,law,0.324870751
1880,find,0.324520669
1880,chief,0.324516828
1880,land,0.324412837
1880,back,0.324359238
1880,hands,0.324359238
1880,purchase,0.324359238
1880,ireland,0.324040826
1880,question,0.323940488
1880,tenants,0.32333079
1880,landlords,0.323231477
1880,order,0.323202384
1880,far,0.32311413
1880,position,0.322523571
1880,parnell,0.322404532
1880,right,0.322105938
1880,tenants,0.322020183
1880,chief,0.32199043
1880,perhaps,0.32163138
1880,place,0.32163138
1880,next,0.32163138
1880,cannot,0.32163138
1880,point,0.321577322
1880,matter,0.321508123
1880,take,0.321200975
1880,vote,0.320820927
1880,ought,0.32005793
1880,motion,0.32005793
1880,parnell,0.319628709
1880,future,0.319530525
1880,far,0.319347334
1880,therefore,0.318997888
1880,pay,0.31885879
1880,take,0.318700391
1880,years,0.318387615
1880,number,0.318239684
1880,return,0.318239684
1880,bill,0.31806664
1880,matter,0.31802629
1880,matter,0.317927129
1880,government,0.317870298
1880,committee,0.317680884
1880,committee,0.317680884
1880,per,0.317551406
1880,five,0.317551406
1880,public,0.317448199
1880,irish,0.317180502
1880,perhaps,0.317004685
1880,england,0.316935257
1880,asked,0.316914446
1880,meath,0.316903787
1880,secretary,0.316518801
1880,given,0.316481046
1880,landlords,0.316425815
1880,ireland,0.316394103
1880,english,0.316183797
1880,landlords,0.315327483
1880,matter,0.315317086
1880,parnell,0.315202277
1880,impossible,0.315151111
1880,lord,0.315028777
1880,land,0.314439973
1880,right,0.314403092
1880,even,0.314148412
1880,secretary,0.314054668
1880,land,0.313861994
1880,right,0.313623858
1880,committee,0.313571504
1880,parnell,0.313364776
1880,took,0.313229421
1880,consideration,0.313134775
1880,leave,0.312948188
1880,work,0.312747453
1880,parnell,0.312657547
1880,committee,0.312127887
1880,question,0.312085265
1880,wished,0.311540294
1880,vote,0.311388651
1880,parliament,0.31133218
1880,order,0.311170836
1880,forward,0.311102957
1880,irish,0.310318815
1880,words,0.310241318
1880,whole,0.310241318
1880,years,0.310052512
1880,committee,0.310000259
1880,duty,0.309907926
1880,purpose,0.309558511
1880,law,0.309314075
1880,purpose,0.308239337
1880,time,0.30819359
1880,go,0.308152773
1880,time,0.308074375
1880,government,0.307439649
1880,ireland,0.307313368
1880,take,0.30701975
1880,bill,0.306765781
1880,two,0.306575075
1880,irish,0.306450863
1880,government,0.306436439
1880,every,0.306405924
1880,reference,0.305980597
1880,america,0.305907389
1880,english,0.305878794
1880,tenant,0.304995758
1880,years,0.304898134
1880,reason,0.304756678
1880,therefore,0.304692981
1880,ireland,0.304657057
1880,irish,0.304472007
1880,given,0.303996697
1880,two,0.303671702
1880,government,0.303569929
1880,money,0.303552794
1880,act,0.30294723
1880,measure,0.302739812
1880,late,0.302513396
1880,appeared,0.302513396
1880,question,0.301844447
1880,right,0.301147564
1880,landlords,0.301062297
1880,question,0.300859495
1880,land,0.300810514
1880,chief secretary,0.300720524
1880,question,0.300430512
1880,ireland,0.300407947
1880,committee,0.299727125
1880,matter,0.299374707
1880,ireland,0.298963829
1880,bill,0.298342026
1880,case,0.298318487
1880,government,0.297945283
1880,ireland,0.297278308
1880,ireland,0.29679804
1880,time,0.29650976
1880,law,0.29648473
1880,chief,0.295881726
1880,bill,0.295106022
1880,discussion,0.29493309
1880,hands,0.29493309
1880,parliament,0.29485537
1880,speech,0.294736045
1880,people,0.294662997
1880,time,0.294636907
1880,late,0.294591999
1880,ireland,0.294461632
1880,necessary,0.294351196
1880,order,0.293558421
1880,question,0.293451795
1880,america,0.293294363
1880,land,0.292935563
1880,question,0.292912395
1880,given,0.292634953
1880,chief secretary,0.292634953
1880,ireland,0.292259361
1880,public,0.292081862
1880,chief secretary,0.292000728
1880,people,0.291999806
1880,without,0.29164571
1880,parnell,0.291214918
1880,committee,0.290645588
1880,time,0.29044559
1880,proposed,0.290392414
1880,settlement,0.290320114
1880,landlords,0.290061638
1880,people,0.289864964
1880,committee,0.289016945
1880,secretary,0.288589438
1880,leave,0.288521271
1880,chief,0.287926258
1880,question,0.287905221
1880,landlords,0.287863395
1880,chief,0.287302238
1880,without,0.287074017
1880,law,0.286942208
1880,act,0.286500482
1880,discussion,0.286292632
1880,notice,0.286292632
1880,government,0.285935921
1880,money,0.285902209
1880,years,0.285480964
1880,right,0.285093273
1880,prevent,0.284935772
1880,irish,0.284459868
1880,irish,0.284182389
1880,local,0.284046728
1880,second,0.284046728
1880,go,0.283941744
1880,question,0.283809665
1880,take,0.283119548
1880,right,0.283037847
1880,work,0.282773732
1880,minister,0.282773732
1880,ireland,0.282435039
1880,secretary,0.28083004
1880,consideration,0.280782488
1880,subject,0.280782488
1880,question,0.280732073
1880,secretary,0.280221399
1880,without,0.280063094
1880,time,0.279774886
1880,parnell,0.279570415
1880,people,0.279438922
1880,ireland,0.279110024
1880,purpose,0.278697674
1880,subject,0.278678134
1880,government,0.278450374
1880,committee,0.27761209
1880,take,0.277563531
1880,act,0.277468886
1880,question,0.277299689
1880,right,0.276309147
1880,time,0.275302075
1880,system,0.274921636
1880,government,0.273968044
1880,government,0.273652556
1880,take,0.273570756
1880,government,0.273249342
1880,bill,0.273249342
1880,chief secretary,0.272588532
1880,given,0.272588532
1880,ireland,0.272511351
1880,bill,0.272015661
1880,irish,0.27190525
1880,question,0.271436029
1880,time,0.270783084
1880,chief secretary,0.270545589
1880,people,0.269990616
1880,circumstances,0.269359128
1880,men,0.269204781
1880,within,0.269047382
1880,clause,0.269047382
1880,vote,0.268866393
1880,ireland,0.268549972
1880,circumstances,0.26831382
1880,chief,0.268202397
1880,irish,0.268045013
1880,irish,0.26791404
1880,tenants,0.266893901
1880,tenants,0.266740967
1880,land,0.266493509
1880,english,0.266402275
1880,chief,0.266192326
1880,ireland,0.266185421
1880,business,0.265624589
1880,act,0.263607084
1880,ireland,0.263007145
1880,secretary,0.261592293
1880,law,0.260761059
1880,irish,0.260684526
1880,ireland,0.26068425
1880,parnell,0.260658445
1880,get,0.260463822
1880,committee,0.25979805
1880,secretary,0.259631762
1880,therefore,0.259583511
1880,right,0.259002558
1880,two,0.258874661
1880,always,0.25808386
1880,necessary,0.257881109
1880,land,0.257516399
1880,tenants,0.257248317
1880,landlords,0.25677684
1880,parliament,0.25677684
1880,public,0.2566759
1880,government,0.256383284
1880,ireland,0.256369575
1880,chief secretary,0.25627835
1880,given,0.25627835
1880,ireland,0.256044123
1880,parliament,0.255938971
1880,bill,0.255765749
1880,proposed,0.254866791
1880,ireland,0.25391813
1880,affairs,0.253900725
1880,action,0.253900725
1880,ireland,0.253826229
1880,proposed,0.253824721
1880,discussion,0.253395215
1880,government,0.253029314
1880,go,0.252452235
1880,chief,0.252154656
1880,man,0.251968531
1880,place,0.251478597
1880,people,0.250865589
1880,bill,0.250362734
1880,irish,0.25020604
1880,two,0.249661953
1880,duty,0.249551114
1880,proceedings,0.249180737
1880,given,0.248770333
1880,chief secretary,0.248770333
1880,landlords,0.248369937
1880,government,0.247593951
1880,proposed,0.247400128
1880,country,0.247383372
1880,people,0.247186315
1880,ireland,0.246880229
1880,time,0.246586254
1880,secretary,0.245940064
1880,long,0.2459104
1880,england,0.245776601
1880,time,0.245636423
1880,government,0.245418864
1880,chief,0.244767449
1880,government,0.24447353
1880,bill,0.24447353
1880,go,0.24417551
1880,year,0.244159284
1880,parnell,0.244014639
1880,irish,0.24330365
1880,land,0.242870415
1880,irish landlords,0.241569187
1880,therefore,0.24107204
1880,question,0.2409524
1880,question,0.240327745
1880,right,0.239870477
1880,people,0.239867367
1880,landlords,0.239531067
1880,irish,0.239387091
1880,right,0.239354714
1880,secretary,0.238734922
1880,right,0.238271967
1880,prevent,0.238131589
1880,parnell,0.237940157
1880,land,0.237714702
1880,large,0.236879354
1880,day,0.236511918
1880,parnell,0.235913192
1880,another,0.235736517
1880,years,0.234706542
1880,matter,0.234444007
1880,irish,0.233550791
1880,government,0.233197186
1880,purpose,0.232918174
1880,taken,0.232535266
1880,landlords,0.232167344
1880,act,0.231652815
1880,right,0.230809717
1880,land,0.229931896
1880,subject,0.229547596
1880,wished,0.229547596
1880,ireland,0.228752212
1880,ireland,0.228508732
1880,two,0.228493285
1880,parnell,0.228451455
1880,state,0.228005751
1880,matter,0.227575657
1880,right,0.227093037
1880,question,0.226659348
1880,government,0.22643532
1880,government,0.225960095
1880,bill,0.225960095
1880,parnell,0.225742893
1880,duty,0.225397957
1880,right,0.225063959
1880,purpose,0.224126669
1880,power,0.224126669
1880,ireland,0.223249993
1880,parnell,0.223171922
1880,country,0.222469322
1880,ireland,0.221762243
1880,irish,0.221341658
1880,land,0.220711513
1880,men,0.220457446
1880,chief secretary,0.220184543
1880,irish,0.218761304
1880,tenants,0.218646918
1880,tenants,0.218439777
1880,england,0.2179355
1880,take,0.217022628
1880,chief,0.216641623
1880,vote,0.216641623
1880,irish,0.216342004
1880,system,0.215540681
1880,irish,0.213885535
1880,right,0.213526753
1880,people,0.213473619
1880,given,0.211873669
1880,ireland,0.211357895
1880,secretary,0.211302283
1880,government,0.210784051
1880,system,0.209908466
1880,ireland,0.20946941
1880,parnell,0.209147086
1880,tenants,0.208382795
1880,parnell,0.207006378
1880,ireland,0.205852827
1880,irish,0.204933446
1880,bill,0.204304076
1880,irish,0.203762436
1880,landlords,0.203395355
1880,two,0.202237497
1880,people,0.201872882
1880,ireland,0.201831529
1880,ireland,0.20160881
1880,parliament,0.200533858
1880,act,0.199844327
1880,rule,0.199767362
1880,day,0.199565009
1880,years,0.19929866
1880,time,0.198862888
1880,government,0.198733991
1880,next,0.197861648
1880,country,0.197268425
1880,matter,0.197177097
1880,ireland,0.196828013
1880,right,0.196806307
1880,ireland,0.196605383
1880,years,0.196494797
1880,legislature,0.196053707
1880,local,0.194333995
1880,parliament,0.19403102
1880,right,0.192734841
1880,question,0.189400944
1880,landlords,0.186707312
1880,ireland,0.183169714
1880,right,0.182571828
1880,ireland,0.182412392
1880,ireland,0.181195694
1880,time,0.179836504
1880,ireland,0.176323826
1880,ireland,0.175941681
1880,land,0.175838424
1880,ireland,0.171732503
1880,necessary,0.17162227
1880,time,0.171556819
1880,land,0.171243654
1880,irish,0.171108681
1880,ireland,0.169824167
1880,government,0.167143498
1880,ireland,0.165650871
1880,bill,0.164299871
1880,ireland,0.164245086
1880,order,0.163059118
1880,act,0.159138735
1880,ireland,0.158745564
1880,people,0.158269895
1880,parliament,0.15450952
1880,ireland,0.154417573
1880,parnell,0.152525428
1880,ireland,0.152158351
1880,ireland,0.149893704
1880,irish,0.149192806
1880,ireland,0.139072575
1880,government,0.135966257
1880,ireland,0.132669664
