speech_id,file,year,sentence,negative,neutral,positive,compound score
speech_00053,parnell_source_00302,1886,"What actually took place, according to these reports, was a Catholic overseer of the works found fault with the way in which another workman, an Orangeman, I think   at all events a Protestant, was executing the digging out of a drain, and he said to him ""this is a nice way in which you are digging out this drain.""",0.047,0.904,0.049,0.0258
speech_00053,parnell_source_00302,1886,These are subordinate matters .,0,0.732,0.268,0.0258
speech_00053,parnell_source_00302,1886,"The right hon gentleman the member for Edinburgh spoke of the linen trade, and I think he was rather unfair to my hon friend the member for the Stephen's green division of Dublin .",0.085,0.826,0.088,0.0258
speech_00053,parnell_source_00302,1886,There is another argument stronger still.,0.275,0.44,0.286,0.0258
speech_00072,parnell_source_00304,1880,"While it might be invidious to carp or find fault with any Committee which was engaged in the work, still he felt it was his duty to put Americans in possession of information in reference to some of the channels which were offering to distribute the relief furnished.",0.103,0.793,0.105,0.0258
speech_00072,parnell_source_00305,1880,"They have caused the corn to be burned in the field because they could not get it harvested and were unable to sell it, in order that they might prevent the peasantry from living upon it.",0,0.97,0.03,0.0258
speech_00074,parnell_source_00324,1885,I ask you to disregard every terrible consideration that the particular trade to which you may belong may be benefited by the return of a particular candidate or that a particular candidate is a popular man.,0.135,0.727,0.138,0.0258
speech_00077,parnell_source_00327,1886,That is how the matter stands.,0,0.82,0.18,0.0258
speech_00080,parnell_source_00334,1880,"And even supposing, or even admitting that the action in granting these large areas of land to the American railroad corporations was injudicious, yet the railroads, by their action and by working the system in the way I have pointed out, have done very much to alleviate the evil which some people might suppose spread from the original action of the State authorities or the United States government in the matter.",0.081,0.811,0.108,0.0258
speech_00084,parnell_source_00338,1880,"And as if the ownership of the soil by the people was a thing unheard of in the history of political  that when I tell you that already the legislatures of other countries have mentioned the forcible  of the soil from the landlords and its transfer to the tenants when I point out to you some of the details by which this has been effected, and when I read to you some of the   and edicts which have sanctioned its transfer, you will, I think, see that there is nothing which need press unduly upon any vested interests in Ireland.",0.025,0.938,0.037,0.0258
speech_00084,parnell_source_00338,1880,"Well, in Prussia this feudal system has been entirely abolished, and under these circumstances.",0.124,0.745,0.13,0.0258
speech_00084,parnell_source_00338,1880,"We require to follow the example of the king of Prussia, and give the Irish landlords two years in which to transfer the land to the tenants , and if they do not attend to it in that time then  THE GOVERNMENT SHOULD STEP IN and attend to the matter itself.",0,0.978,0.022,0.0258
speech_00089,parnell_source_00344,1880,"Now, as a matter of fact, the speaker said, the population of Ireland was about 5,798,000 or five millions and three quarters in round numbers, and the area of land was about 20,000,000 acres.",0,0.967,0.033,0.0258
speech_00089,parnell_source_00344,1880,"Loans were offered for the improvement of waste land, but to whom were the effects made.",0.106,0.782,0.112,0.0258
speech_00093,parnell_source_00348,1885,"And when, after the suppression of the Land League to take up its work, and more than its work  , that great man was the first to come forward and give his adhesion to the movement to, defend its constitutional character from its detractors, and to prove that the people of Ireland, banded together in this great organisation, were banded together peaceably and constitutionally, and not for the purpose of crime, outrage, and disrespect of the law.",0.131,0.748,0.121,0.0258
speech_00058,parnell_source_00288,1880,"When a minority of the House was driven to put its back against the wall, it did not usually happen that the House of Commons emerged from the trial with added laurels; and he would ask the Prime Minister whether it would not be better, without prejudging the question, to agree to an adjournment of the House?",0.041,0.917,0.042,0.0243
speech_00052,parnell_source_00266,1886,"While the right hon. Gentleman bases such weighty arguments on the expressions contained in the Resolution to which he refers, and the expressions in the Manifesto of my hon. Friend, he passes over the language which has been used since then in Ireland by a very prominent Member of the late Administration a man who was specially charged with the maintenance of law and order in Ireland no less a personage than the Attorney General of the late Government .",0.08,0.85,0.069,0.024
speech_00052,parnell_source_00274,1886,"While the right hon. gentleman bases such weighty arguments on the resolution to which he refers and the expressions in the manifesto of my hon. friend, he passes over the language which has been used since then in Ireland by a very prominent member of the late Administration   a man who was specially charged with the maintenance of law and order in Ireland, no less a personage than the Attorney General of the late Government.",0.084,0.843,0.073,0.024
speech_00081,parnell_source_00335,1880,"He wished to do this, he said, with as little injury to what might be considered the vested interests as possible.",0.104,0.747,0.149,0.024
"speech_00087, speech_00088",parnell_source_00341,1880,"He said that the present famine in Ireland was not so serious as in 1848, but from the best information he could gather he was of the opinion that there would be starvation in some of the western counties before many weeks, unless assistance was forthcoming.",0.125,0.749,0.126,0.0192
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,I do not wish to detain you.,0.263,0.466,0.271,0.0191
speech_00065,parnell_source_00295,1880,"However, he did not wish to detain the Committee with the clauses he had proposed to move.",0.115,0.766,0.119,0.0191
speech_00074,parnell_source_00324,1885,I do not care what measures the Liberal party passed.,0.213,0.568,0.219,0.0186
speech_00053,parnell_source_00302,1886,I have spoken of the detail of the House of Lords in Grattan's Parliament; another very important matter in Grattan's Parliament was the defect alluded to by the right hon gentleman the member for East Edinburgh   that the Executive was divorced from the legislative body.,0.051,0.875,0.074,0.0184
speech_00059,parnell_source_00289,1880,The constituencies of Ireland had made the greatest sacrifices to return them; and if they threw their responsibility on the Government the constituencies would be deeply and bitterly disappointed.,0.173,0.652,0.175,0.015
speech_00065,parnell_source_00295,1880,"He would further point out that the Amendment had been down on the Paper for a fortnight; and it was somewhat unsatisfactory that one of the Law Officers of the Crown, the right hon. and learned Attorney General for Ireland, who, he  thought was not over   burdened with work, had not considered it and given the Committee the result of his consideration.",0.035,0.93,0.036,0.0132
speech_00005,parnell_source_00020,1875,Mr Parnell said that the member for the county Derry  had said coercive measures were necessary to prevent Protestants and Roman Catholics flying at each other's throats; but he would ask if that was any reason why thirty other counties should have coercive measures fixed upon them .,0,0.978,0.022,0.0129
speech_00028,parnell_source_00102,1875,"They wanted to settle these matters quietly, but they had a duty to perform.",0,0.92,0.08,0.0129
speech_00028,parnell_source_00105,1875,"They wanted to settle these matters quietly, but they had a duty to perform.",0,0.92,0.08,0.0129
speech_00076,parnell_source_00326,1886,"Sensible men do not really fear these things, and the people of this country when the issue has been explained to them will not believe in these fears or any of them.",0.079,0.842,0.08,0.0116
speech_00074,parnell_source_00324,1885,"What we want is that Ireland shall have the power to make her own laws  without the bungling and fumbling and obstruction of the Imperial Parliament, and that to our people at home shall be handed over the right of attending to their own concerns and managing their own business.",0.038,0.903,0.058,0.0103
speech_00074,parnell_source_00324,1885,"The Liberals gave us chains, imprisonment, and death, and the Tories, for the first time after five years, when they came into power, gave us some little measure of freedom.",0.109,0.781,0.11,0.0094
speech_00065,parnell_source_00295,1880,"... MR. PARNELL said, he was one of those who thought those two clauses were so utterly worthless that they could not possibly be made any better, and he doubted very much whether they could be so amended as to carry out his hon. and gallant Friend's  views.",0.101,0.798,0.102,0.0074
"speech_00049, speech_00050",parnell_source_00249,1886,"His name cannot now be withdrawn from the paper, it must be on the ballot paper, and therefore the Tories have the opportunity of playing this dirty trick.",0.138,0.723,0.139,0.0065
speech_00052,parnell_source_00266,1886,"We could show several standards much more favourable to us, based upon the various commodities consumed in Ireland, and which will show that Ireland is a very much poorer country in comparison with England than is expressed by the proportion which the right hon. Gentleman has selected.",0.056,0.888,0.056,0.0038
speech_00052,parnell_source_00274,1886,"We could show several standards much more favourable to us, based upon the things consumed in Ireland, and which will show that Ireland is a very much poorer country in comparison with England than is expressed by the proportion which the right hon. gentleman has selected.",0.057,0.885,0.058,0.0038
speech_00078,parnell_source_00328,1885,"But he afterwards seemed to take up a rather inconsistent position, because he said the question was such an important one   having regard to the maintenance of the supremacy of the Crown and the authority of Parliament in all matters appertaining to that supremacy   that when the demands of Ireland were presented to a new Parliament it would be the duty of whatever Government was in power and of Parliament to give them the most serious consideration.",0.055,0.852,0.093,0.0027
speech_00001,parnell_source_00002,1874,"The Home Rule League On Saturday evening a public meeting of this body was held in the Round Room of the Rotundo, which was densely thronged both in gallery and body.",0,1,0,0
speech_00001,parnell_source_00002,1874,"Besides the gentlemen named, there were present:  Messrs.",0,1,0,0
speech_00001,parnell_source_00002,1874,"Crowley, J.R. McCludkey, M.D., Derry; John Burns, John Stewart, Kilrush; John Reville, New York Herald; L.P.",0,1,0,0
speech_00001,parnell_source_00002,1874,"Hayden, Roscommon;   Conway, Patrick Carey,   Scallan, ; N.B. West, J.F. Shackleton, .",0,1,0,0
speech_00001,parnell_source_00002,1874,A Voice   And never will.,0,1,0,0
speech_00001,parnell_source_00004,1874,Irish Home Rule League A public meeting of the Irish Home Rule League was held in the Round Room of the Rotundo at eight o'clock on Saturday evening.,0,1,0,0
speech_00001,parnell_source_00004,1874,"The chair was taken by the High Sheriff of the County Wicklow, Mr S O Parnell The body of the meeting, however, consisted of persons apparently of the artisan class.",0,1,0,0
speech_00001,parnell_source_00004,1874,Several ladies occupied seats in the galleries.,0,1,0,0
speech_00003,parnell_source_00006,1875,Let them try a little of the same medicine in Ireland.,0,1,0,0
speech_00003,parnell_source_00006,1875,They in Ireland could not go themselves.,0,1,0,0
speech_00003,parnell_source_00006,1875,"They had not developed their resources, and they must cast in their lot with England, and they had a right to manage their own affairs in a native parliament .",0,1,0,0
speech_00003,parnell_source_00008,1875,Let them try a little of the same medicine in Ireland.,0,1,0,0
speech_00003,parnell_source_00008,1875,They in Ireland could not go by themselves.,0,1,0,0
speech_00003,parnell_source_00008,1875,"They had not developed their resources, and they must cast in their lot with England, but they had a right to manage their own affairs in a native Parliament.",0,1,0,0
speech_00002,parnell_source_00009,1875,"What they wanted was fixity of tenure so long as they paid their rents, and if the tenant's custom fell short of that, it must be amended.",0,1,0,0
speech_00004,parnell_source_00010,1875,"With reference to the question of Home Rule, Mr Parnell said that since he first could think he had the principles of that movement ever fixed in his heart, for he always believed the day would come when the voice of the people in this country would rule her affairs and make her laws, and that was what he understood by Home Rule .",0,1,0,0
speech_00004,parnell_source_00011,1875,"With reference to the question of Home Rule, Mr Parnell said that since he first could think he had the principles of that movement ever fixed in his heart, for he always believed the day would come when the voice of the people in this country would rule her affairs and make her laws, and that was what he understood by Home Rule .",0,1,0,0
speech_00004,parnell_source_00012,1875,"With reference to the question of Home Rule, Mr Parnell said that since he first could think he had the principles of that movement ever fixed in his heart, for he always believed the day would come when the voice of the people in this country would rule her affairs and make her laws, and that was what he understood by Home Rule .",0,1,0,0
speech_00004,parnell_source_00013,1875,"With reference to the question of Home Rule, Mr Parnell said that since he first could think he had the principles of that movement ever fixed in his heart, for he always believed the day would come when the voice of the people in this country would rule her affairs and make her laws, and that was what he understood by Home Rule .",0,1,0,0
speech_00004,parnell_source_00016,1875,"The Home Rulers of Meath have adopted Mr. Parnell as their candidate, in preference to Mr. J. T. Hinds.",0,1,0,0
speech_00004,parnell_source_00016,1875,"This resolution was come to at a county meeting held on Monday, at which the Roman Catholic were largely represented.",0,1,0,0
speech_00004,parnell_source_00016,1875,"Mr. Ennis, M.P., presided.",0,1,0,0
speech_00004,parnell_source_00016,1875,"That gentleman was present, and addressed the meeting.",0,1,0,0
speech_00005,parnell_source_00017,1875,What reason had the hon. Member for Derry given for approving  the principle of the Bill?,0,1,0,0
speech_00005,parnell_source_00017,1875,What did they mean by the rights of property?,0,1,0,0
speech_00005,parnell_source_00017,1875,That was an exercise of the rights of property of which he did not think Englishmen would approve.,0,1,0,0
speech_00005,parnell_source_00017,1875,"Why should Ireland be treated as a geographical fragment of England, as he had heard an ex Chancellor of the Exchequer call it some time ago.",0,1,0,0
speech_00005,parnell_source_00017,1875,"Ireland was not a geographical fragment, but a nation.",0,1,0,0
speech_00005,parnell_source_00019,1875,"The argument of the member for Derry, while supporting the amendment as under the circumstances a proper and a just one endorsed the principle of the bill because he considered that in his constituency some coercion was necessary to prevent Catholics and Protestants from flying at each other's throats.",0.094,0.792,0.113,0
speech_00005,parnell_source_00020,1875,He had seen landlords sitting in polling booths watching the way in which illiterate electors recorded their votes; but he thought that could scarcely be considered either one of the rights or duties of landlords .,0,1,0,0
speech_00005,parnell_source_00020,1875,"He claimed for the people of Ireland the right of self government, the right that every people had naturally   the right of governing their country according to their own will.",0,1,0,0
speech_00005,parnell_source_00020,1875,That was all they wanted.,0,1,0,0
speech_00004,parnell_source_00022,1875,In Navan they set to work at once fastening up sprigs of laurel and green boughs on the fronts of the houses.,0,1,0,0
speech_00004,parnell_source_00022,1875,"Returning again to the parochial house they found that on the large square in front of it the people had kindled an enormous bonfire, the flames of which rose many feet into the air.",0,1,0,0
speech_00004,parnell_source_00023,1875,I offer myself for your adoption as a Candidate.,0,1,0,0
speech_00004,parnell_source_00023,1875,I do not appear before you as an untried man.,0,1,0,0
speech_00004,parnell_source_00023,1875,"In March, 1874, I contested the county Dublin against Colonel Taylor, the Government candidate, at the request of the Irish Home Rule League.",0,1,0,0
speech_00004,parnell_source_00023,1875,Neither are my name and family unknown in the history of Irish politics.,0,1,0,0
speech_00004,parnell_source_00024,1875,"Avondale, Rathdrum, April 20, 1875.",0,1,0,0
speech_00005,parnell_source_00025,1875,"The adjourned debate on Mr Biggar's amendment to the motion for going into committee, on the coercion bill, was resumed on Monday night, by Major O'Gorman, who delivered a witty and telling speech.",0.071,0.857,0.071,0
speech_00005,parnell_source_00025,1875,"He was followed by Mr Parnell, the new member for Meath.",0,1,0,0
speech_00005,parnell_source_00027,1875,"The argument of the member for Derry, while supporting the amendment as under the circumstances a proper and just one, endorsed the principle of the bill because he considered that in his constituency some coercion was necessary to prevent Catholics and Protestants from flying at each other's throats.",0.094,0.792,0.113,0
speech_00005,parnell_source_00028,1875,"The argument of the member for Derry, while supporting the amendment as under the circumstances a proper and just one, endorsed the principle of the bill because he considered that in his constituency some coercion was necessary to prevent Catholics and Protestants from flying at each other's throats.",0.094,0.792,0.113,0
speech_00007,parnell_source_00032,1875,"On Saturday Charles Stewart Parnell, Esq., the recently elected member for Meath, returned home for the first time since his election.",0,1,0,0
speech_00007,parnell_source_00032,1875,"In the course of the evening Mr. Parnell, M.P., the Very Rev. Richard Galvin, P.P., and the Rev. Joseph Barron, C.C., addressed the assemblage at Avondale, where large bonfires were blazing away till late at night.",0,1,0,0
speech_00005,parnell_source_00035,1875,"During the debate a new member   Mr. Parnell   who has entered the House this year, introduced himself to our notice.",0,1,0,0
speech_00005,parnell_source_00035,1875,There is nothing particular to record about him.,0,1,0,0
speech_00010,parnell_source_00041,1875,Mr Parnell immediately gave notice of another question on the subject.,0,1,0,0
speech_00012,parnell_source_00044,1875,Words ran high.,0,1,0,0
speech_00012,parnell_source_00045,1875,"He now wants to know if the letter is in existence, and if not under what circumstances it ceased to exist.",0,1,0,0
speech_00012,parnell_source_00045,1875,I have not other correspondence.,0,1,0,0
speech_00012,parnell_source_00050,1875,"At the same time, he must say that the right hon. Gentleman appeared by his answer to be",0,1,0,0
speech_00014,parnell_source_00059,1875,"They blistered him, and thrust sharp instruments into the muscles of his legs, and they stripped him naked in winter and shut him up in his cell at night without his clothes.",0,1,0,0
speech_00015,parnell_source_00061,1875,"They were not, however, present now, and were unprepared for this change in the Government arrangements.",0,1,0,0
speech_00015,parnell_source_00061,1875,"If not, then let the Irish Members have Tuesday next.",0,1,0,0
speech_00015,parnell_source_00062,1875,"Nor had the hon member for Louth objected to the course of the Government on the ground of the postponement of his own motion, but rather because that of the hon member for Limerick would be consequently put aside.",0,1,0,0
speech_00015,parnell_source_00065,1875,"Many Irish members believe that this motion would not be made until the evening, and were now absent.",0,1,0,0
speech_00016,parnell_source_00068,1875,"Some discussion ensued, in which Dr. Playfair, Mr Sherlock, Mr. Meldon, Mr. Ward, Mr. Downing, Mr. O'Clery, Mr. Whalley, and Mr. Parnell took part.",0,1,0,0
speech_00020,parnell_source_00078,1875,It must always be unpleasant for a body of men to meet to deliberate as to the course which should be pursued with respect to one of their members.,0.096,0.807,0.096,0
speech_00020,parnell_source_00078,1875,"The chairman then submitted the resolution, and declared it carried unanimously.",0,1,0,0
speech_00020,parnell_source_00079,1875,"In recent years Mr Smyth had appeared to deviate from the course he ought to have followed, and many of them were inclined to make excuses for him, but his course in the past few weeks has changed.",0,1,0,0
speech_00020,parnell_source_00081,1875,"In recent years Mr. Smyth had appeared to deviate from the course he ought to have followed, and many of them were inclined to make excuses for him, but his course in the past few weeks has changed.",0,1,0,0
speech_00020,parnell_source_00082,1875,It must always be unpleasant for a body of men to meet together to deliberate as to the course which should be pursued with respect to one of their members.,0.093,0.813,0.093,0
speech_00020,parnell_source_00082,1875,"The Chairman then submitted the resolution, and declared it carried unanimously.",0,1,0,0
speech_00023,parnell_source_00084,1875,"Charles S. Parnell, Esq., M.P., next addressed the meeting.",0,1,0,0
speech_00024,parnell_source_00087,1875,"This evening Mr. C. S. Parnell, M.P., addressed his constituents in the hall of the Young Men's Association.",0,1,0,0
speech_00024,parnell_source_00087,1875,The hall was crowded.,0,1,0,0
speech_00024,parnell_source_00087,1875,"Among those on the platform were   The Very Rev. Father Lynch, Very Rev. Mr Higgins, Rev. E. Callery, Slane; Rev. Mr. Callery, Athboy, Rev. Mr. Torney, Kingscourt; Rev. Mr. Keogh, Trim; Rev. Mr. Biggar, Liverpool; Rev. Mr. O'Rooney, Rev. Mr. Scully, Rev. Mr. Healy, Rev. Mr. O'Neil, Rev. Mr. Behan, Rev. Mr. Cole, Mr. Mangan, Drogheda; Mr. Collins, Trim; Mr. Moore, Trim, etc.",0,1,0,0
speech_00024,parnell_source_00087,1875,The Very Rev. Father Lynch was called to the chair.,0,1,0,0
speech_00024,parnell_source_00087,1875,"The Chairman, at the opening of the proceedings, introduced Mr. Parnell to the audience, and he said he believed Mr. Parnell intended to visit several other parts of the county.",0,1,0,0
speech_00024,parnell_source_00087,1875,That beat all I ever heard in my life .,0,1,0,0
speech_00024,parnell_source_00087,1875,It was said that it was because they were Ribbonmen in these counties.,0,1,0,0
speech_00024,parnell_source_00087,1875,Was not this sufficient reason for Home Rule?,0,1,0,0
speech_00024,parnell_source_00087,1875,But the Government would listen to nothing.,0,1,0,0
speech_00024,parnell_source_00087,1875,"Sir M. H. Beach was the representative of Ireland, and consequently the bill must be passed.",0,1,0,0
speech_00024,parnell_source_00087,1875,Let the Irish people accumulate evidence and hold a commission themselves.,0,1,0,0
speech_00024,parnell_source_00087,1875,"He did not believe they would, and what was more, he did not believe they could do any such thing .",0,1,0,0
speech_00024,parnell_source_00087,1875,"There was, as they were aware, a distinct motion about it last session.",0,1,0,0
speech_00024,parnell_source_00087,1875,6d.,0,1,0,0
speech_00024,parnell_source_00087,1875,in the point.,0,1,0,0
speech_00024,parnell_source_00087,1875,or 3/4d.,0,1,0,0
speech_00024,parnell_source_00087,1875,"In conclusion, Mr. Parnell referred to the Butt testimonial, and said that Mr. Butt had done more for Ireland than any man since the time of Lucas.",0,1,0,0
speech_00024,parnell_source_00088,1875,"This evening Mr Parnell, MP, addressed his constituents in the Young Men's Society Rooms in this town.",0,1,0,0
speech_00024,parnell_source_00088,1875,That would be done by degrees if the Government could do it.,0,1,0,0
speech_00024,parnell_source_00088,1875,"He did not believe they could, they must oppose the measure tooth and nail.",0,1,0,0
speech_00024,parnell_source_00089,1875,"On Wednesday evening Mr. Parnell, M.P., addressed a meeting of his constituents in the hall of the Catholic Young Men's Society of Navan.",0,1,0,0
speech_00024,parnell_source_00089,1875,"The hall was crowded, thirteen or fourteen Catholic clergymen, among others, being present.",0,1,0,0
speech_00024,parnell_source_00090,1875,That beat all I ever heard in my life .,0,1,0,0
speech_00024,parnell_source_00090,1875,It was said that it was because they were Ribbonmen in these counties.,0,1,0,0
speech_00024,parnell_source_00090,1875,Was not this sufficient reason for Home Rule.,0,1,0,0
speech_00024,parnell_source_00090,1875,But the Government would listen to nothing.,0,1,0,0
speech_00024,parnell_source_00090,1875,"Sir M. H. Beach was the representative of Ireland, and consequently the bill must be passed.",0,1,0,0
speech_00024,parnell_source_00090,1875,Let the Irish people accumulate evidence and hold a commission themselves.,0,1,0,0
speech_00023,parnell_source_00091,1875,"Charles S. Parnell, Esq., M.P., next addressed the meeting.",0,1,0,0
speech_00023,parnell_source_00093,1875,"The Chairman, in introducing Mr. Parnell, said the name Parnell had a patriotic ring about it.",0,1,0,0
speech_00023,parnell_source_00093,1875,"Wendal  Philips, when he worked for the American centenial , wrote an eulogistic account of the Liberator's life, and said that England's policy was governed by Ireland.",0,1,0,0
speech_00023,parnell_source_00093,1875,He  believed that Ireland could direct the future of England.,0,1,0,0
speech_00022,parnell_source_00094,1875,He knew the time to push Ireland to the front.,0,1,0,0
speech_00022,parnell_source_00094,1875,"Now, what did they see?",0,1,0,0
speech_00024,parnell_source_00095,1875,"Many people might think they were not working because the results were not yet to be seen, but they would become known at the right time .",0,1,0,0
speech_00024,parnell_source_00095,1875,It was said that this was simply and solely because there were Ribbonmen in these three counties.,0,1,0,0
speech_00024,parnell_source_00095,1875,Was this not a reason for Home Rule?,0,1,0,0
speech_00024,parnell_source_00095,1875,"But then, without listening to anything, Sir Michael Hicks Beach was the representative of Ireland, and therefore the bill must be passed .",0,1,0,0
speech_00024,parnell_source_00095,1875,The time might come when they would have something else to tell the English Government .,0,1,0,0
speech_00024,parnell_source_00095,1875,The only thing for the Irish people to do was to collect evidence of their own and hold a commission themselves.,0,1,0,0
speech_00024,parnell_source_00095,1875,"He did not believe they would do so; and, what was more, if they tried they could not do it .",0,1,0,0
speech_00024,parnell_source_00095,1875,"That would be done by degrees, and by degrees it would be done in the end if the government could do it.",0,1,0,0
speech_00024,parnell_source_00095,1875,He did not believe they could.,0,1,0,0
speech_00024,parnell_source_00095,1875,They must oppose the measure tooth and nail.,0,1,0,0
speech_00024,parnell_source_00095,1875,"Mr. Parnell concluded by referring to the Butt testimonial, and said Mr. Butt had done more for Ireland than any man in recent days.",0,1,0,0
speech_00025,parnell_source_00097,1875,If she waited too long she might be too late.,0,1,0,0
speech_00025,parnell_source_00097,1875,"He, however, could never see the difference, because before they got Home Rule the Act of Union should be repealed.",0,1,0,0
speech_00025,parnell_source_00097,1875,Then they heard talk about the Constitution of 1782.,0,1,0,0
speech_00025,parnell_source_00097,1875,"Every minister in this country at that period was paid by England, and his duty was to carry out the policy of England which was just the same now as it was then.",0,1,0,0
speech_00025,parnell_source_00097,1875,"They were told that they ought not to ask for anything less than Repeal, that Repeal was their right, and that other things were not their rights, but the man who asked for Home Rule asked just for those things which would make Repeal workable.",0,1,0,0
speech_00025,parnell_source_00097,1875,As far as he could see the only difference was a difference in name.,0,1,0,0
speech_00025,parnell_source_00097,1875,When it came to a question of details and of arrangement between England and Ireland the Irish people should have what they wanted.,0,1,0,0
speech_00025,parnell_source_00097,1875,"They might not be able to pass the bill next session, but they would do so in a very short time.",0,1,0,0
speech_00025,parnell_source_00097,1875,"They would take all they could get, and all they had a right to get.",0,1,0,0
speech_00025,parnell_source_00097,1875,In conclusion he urged that Irishmen should unite and work together till they obtained self government for their country.,0,1,0,0
speech_00025,parnell_source_00098,1875,"The meeting was set for half past three o'clock, but long before the appointed hour vast numbers of the surrounding population were crowding into the little village.",0,1,0,0
speech_00025,parnell_source_00098,1875,This resolution divided itself into two parts.,0,1,0,0
speech_00025,parnell_source_00098,1875,She has been raised from that position to be the arbiter of England's destinies.,0,1,0,0
speech_00025,parnell_source_00098,1875,Then the Irish people should also watch the conduct of their representatives in the House of Commons.,0,1,0,0
speech_00025,parnell_source_00098,1875,It was not everybody who could attend there all their time.,0,1,0,0
speech_00025,parnell_source_00098,1875,It was a fact that to obtain Home Rule they must first repeal the Union.,0,1,0,0
speech_00025,parnell_source_00098,1875,They had also heard must of the Constitution of 1782.,0,1,0,0
speech_00025,parnell_source_00098,1875,"As for any difference between Repeal and Home Rule, he had been looking through a mental microscope, but could find none between them.",0,1,0,0
speech_00025,parnell_source_00099,1875,"The meeting was set for half past three o'clock, but long before the appointed hour vast numbers of the surrounding population were crowding into the little village.",0,1,0,0
speech_00025,parnell_source_00099,1875,This resolution divided itself into two parts.,0,1,0,0
speech_00025,parnell_source_00099,1875,She has been raised from that position to be the arbiter of England's destinies.,0,1,0,0
speech_00025,parnell_source_00099,1875,Then the Irish people should also watch the conduct of their representatives in the House of Commons.,0,1,0,0
speech_00025,parnell_source_00099,1875,It was not everybody who could attend there all their time.,0,1,0,0
speech_00025,parnell_source_00099,1875,It was a fact that to obtain Home Rule they must first repeal the Union.,0,1,0,0
speech_00025,parnell_source_00099,1875,They had also heard must of the Constitution of 1782.,0,1,0,0
speech_00025,parnell_source_00099,1875,"As for any difference between Repeal and Home Rule, he had been looking through a mental microscope, but could find none between them.",0,1,0,0
speech_00028,parnell_source_00102,1875,The Lord Mayor said he believed he stated that he had not seen in any of the printed lists the name of Mr Parnell.,0,1,0,0
speech_00028,parnell_source_00102,1875,Mr Parnell   I understood your lordship correctly.,0,1,0,0
speech_00028,parnell_source_00102,1875,"Now, I did not subscribe to the Mansion House fund.",0,1,0,0
speech_00028,parnell_source_00102,1875,To these circumstances I shall not refer unless called upon.,0,1,0,0
speech_00028,parnell_source_00102,1875,I did not subscribe to your Lordship's fund; but I did subscribe to two public bodies in Meath   ... Mr Parnell   Who took part in the procession?,0,1,0,0
speech_00028,parnell_source_00102,1875,Mr Parnell   Not the least.,0,1,0,0
speech_00028,parnell_source_00102,1875,I subscribed to these three bodies.,0,1,0,0
speech_00028,parnell_source_00102,1875,"As to the circular all I can say is that I never got it, and under these circumstances I may assume it was never sent.",0,1,0,0
speech_00028,parnell_source_00102,1875,... Mr Parnell   May I ask when Mr Keegan saw this circular addressed to me?,0,1,0,0
speech_00028,parnell_source_00102,1875,... Mr Parnell   And I was not a member of Parliament for more than a month after that.,0,1,0,0
speech_00028,parnell_source_00102,1875,I never got the circular.,0,1,0,0
speech_00028,parnell_source_00102,1875,...,0,1,0,0
speech_00028,parnell_source_00103,1875,The Lord Mayor stated that Mr. Parnell had not contributed to any of the funds.,0,1,0,0
speech_00028,parnell_source_00103,1875,"When pressed by the Lord Mayor to name the funds he had subscribed to, he mentioned the bakers of Navan, the Drogheda band, and the Amnesty men.",0,1,0,0
speech_00028,parnell_source_00104,1875,But although he did not subscribe to the funds of the committee he did subscribe to the other funds connected with the movement .,0,1,0,0
speech_00028,parnell_source_00104,1875,He had subscribed to the funds of the two public bodies of his constituents in Meath to assist them in taking part in the procession .,0,1,0,0
speech_00028,parnell_source_00104,1875,"He had subscribed to the bakers of Meath and the Drogheda band to assist them in forming part of the procession, and the Amnesty Association.",0,1,0,0
speech_00028,parnell_source_00104,1875,"Every man was his own governor, ruling and controlling himself that day .",0,1,0,0
speech_00028,parnell_source_00104,1875,"He considered those men had done their duty in taking part in the procession, and he considered he had done his duty in assisting them to discharge theirs as far as his means allowed him .",0,1,0,0
speech_00028,parnell_source_00104,1875,He had before stated that he had not received that circular.,0,1,0,0
speech_00028,parnell_source_00104,1875,Mr. Keegan   I saw the circular directed to Mr. Parnell's Wicklow address; it was a few days subsequent to the resolution of Mr T.D. Sullivan.,0,1,0,0
speech_00028,parnell_source_00104,1875,He said it was a few days after the resolution being passed which directed these circulars being sent to members of Parliament.,0,1,0,0
speech_00028,parnell_source_00105,1875,I subscribed to these three bodies.,0,1,0,0
speech_00028,parnell_source_00106,1875,"Mr. Dwyer objected to Mr. Parnell taking any part in that meeting, as he was not a member of the committee .",0,1,0,0
speech_00028,parnell_source_00106,1875,"But although he did not subscribe to the funds of the committee, he did subscribe to other funds connected with the movement .",0,1,0,0
speech_00028,parnell_source_00106,1875,He had subscribed to the funds of two public bodies of his constituents in Meath to assist them in taking part in the procession .,0,1,0,0
speech_00028,parnell_source_00106,1875,"He had subscribed to the bakers of Meath and the Drogheda band, to assist them in forming part of the procession, and the Amnesty Association.",0,1,0,0
speech_00028,parnell_source_00106,1875,He had before stated that he had not received that circular.,0,1,0,0
speech_00028,parnell_source_00106,1875,Mr. Keegan   I saw the circular directed to Mr. Parnell's Wicklow address; it was a few days subsequent to the resolution of Mr. T. D. Sullivan.,0,1,0,0
