speech_id,file,year,sentence,negative,positive,sum positive/negative
speech_00072,parnell_source_00304,1880,"Mr. President, Ladies and Gentlemen: It gives me the greatest possible pleasure to see this magnificent meeting, and, of course, I recognize to the fullest possible extent that you have not assembled here to night to do me honor, but that you have come rather as a token of your appreciation of the cause which I represent in America , and to show your sympathy, your practical sympathy, for the struggling, oppressed and suffering people of Ireland.",0.125,0.217,0.342
speech_00049,parnell_source_00238,1886,"When the Soudan war commenced Mr O'Kelly penetrated as far as Dongloa, where he was stricken down, having suffered from hunger and thirst and fever, and where he was arrested by order of Clifford Lloyd.",0.341,0,0.341
"speech_00049, speech_00050",parnell_source_00241,1886,"Mr. Parnell called for three cheers for Captain O'Shea, and the cheers were given.",0,0.341,0.341
"speech_00049, speech_00050",parnell_source_00241,1886,Cheers were also given for Mr. Parnell.,0,0.341,0.341
"speech_00049, speech_00050",parnell_source_00243,1886,Cheers were also given for Mr. Parnell.,0,0.341,0.341
"speech_00050, speech_00049",parnell_source_00256,1886,Cheers were also given for Mr. Parnell.,0,0.341,0.341
speech_00052,parnell_source_00281,1886,"He went over to Ireland to fight out a battle which was not his own, and to fight the battle of the Irish landlords, and he stuck to his post.",0.341,0,0.341
speech_00085,parnell_source_00343,1880,"I will cherish it as a harbinger of the success which is to attend the present efforts to ameliorate the condition of Ireland.""",0,0.341,0.341
speech_00047,parnell_source_00201,1876,"He expressed his regret at the conduct of the Prime Minister, and said that much misunderstanding prevails with reference to the persons who still remained in prison.",0.255,0.086,0.341
speech_00047,parnell_source_00216,1876,"McCarthy, one of the military prisoners, was a brave soldier, who had served England well in many parts of the world.",0.128,0.213,0.341
speech_00073,parnell_source_00332,1885,"But while they struggled to do that which may seem possible for them with their limited sight and small vision to obtain to day, they could struggle for it with the bright consciousness that at least they were doing nothing to prevent better men who may come after them from gaining better things than those which they now sought.",0.208,0.133,0.341
speech_00020,parnell_source_00079,1875,They should consider the matter with every desire to do Mr Smyth justice between man and man.,0,0.34,0.34
speech_00020,parnell_source_00081,1875,They should consider the matter with every desire to do Mr. Smyth justice between man and man.,0,0.34,0.34
speech_00028,parnell_source_00106,1875,"Mr. Dwyer said he had the greatest possible respect for the honourable member for Meath, and he was sorry that he had allowed himself to be dragged into these proceedings.",0.066,0.274,0.34
speech_00052,parnell_source_00266,1886,I should like to reserve a more definite and positive expression of opinion until I have seen the measure placed completely before us.,0,0.34,0.34
speech_00065,parnell_source_00295,1880,"... MR. PARNELL said, it appeared from the remarks of the noble Lord  that the Treasury would be threatened with bankruptcy in case that grant were increased to £45,000.",0.082,0.258,0.34
speech_00089,parnell_source_00344,1880,"These were remarkable facts, showing the  of emigration.",0,0.34,0.34
speech_00017,parnell_source_00071,1875,"He contended that the Fenian prisoners had done a moral wrong, and quoted a speech of Mr. Wendell Phillips, who declared that England ruled Ireland by a policy of extermination, and appealed to the grand jury of the American nation to give a verdict against her .",0.2,0.139,0.339
speech_00023,parnell_source_00093,1875,"He thanked them for the kind and warm hearted reception which they had given him, a comparative stranger amongst them .",0,0.339,0.339
speech_00072,parnell_source_00304,1880,"The Government of England has, as yet, done nothing: but it is beginning to recognise that the public opinion of America and of the world will not permit the Irish people to be starved to death as they were starved to death in 1847.",0.339,0,0.339
speech_00081,parnell_source_00335,1880,was shouted in all parts of the great building.,0,0.339,0.339
speech_00084,parnell_source_00338,1880,THIS PRINCIPLE HAS BEEN ALREADY PARTIALLY SANCTIONED by the legislation of Great Britain under the Bright clauses  of the land act of 1870.,0.107,0.232,0.339
speech_00029,parnell_source_00107,1875,Let her not enter into any alliance offensive or defensive .,0.248,0.091,0.339
speech_00029,parnell_source_00110,1875,Let her not enter into any alliance offensive or defensive .,0.248,0.091,0.339
speech_00047,parnell_source_00201,1876,"Hon. members said ""no,"" but they all knew what prejudice was, and how hard it was to rise superior to it on all occasions.",0.19,0.149,0.339
speech_00052,parnell_source_00267,1886,"Allow me to say, sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living, an English statesman, with the great power and extraordinary ability of the right hon gentleman to lend his voice to poor helpless Ireland on this question .",0.09,0.249,0.339
speech_00052,parnell_source_00271,1886,"Allow me to say sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living, an English statesman with the great power and extraordinary ability of the right hon. gentleman, to lend his voice to poor helpless Ireland on this question.",0.09,0.249,0.339
speech_00052,parnell_source_00272,1886,"Allow me to say, sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living, an English statesman, with the great power and extraordinary ability of the right hon. gentleman, to lend his voice to poor helpless Ireland on this question .",0.09,0.249,0.339
speech_00072,parnell_source_00306,1880,"But the tenantry of Ireland see that their only safety against these constantly recurring famines is to demand the abolition of the feudal system of land tenure, and, pending its abolition, only to pay a fair rent to the landlord.",0.206,0.133,0.339
speech_00077,parnell_source_00327,1886,"I hope, and I confidently believe, that as the result of the great election now about to take place in Portsmouth and all over the rest of the country a happy day of prosperity will opened to the Irish people such as they have never before enjoyed.",0.047,0.292,0.339
speech_00025,parnell_source_00097,1875,To those men who made such sacrifices constituents should be lenient.,0,0.338,0.338
speech_00025,parnell_source_00097,1875,The people should be educated under a system which they could cordially accept.,0,0.338,0.338
speech_00050,parnell_source_00262,1886,This necessity has been forced upon him by an awkward circumstance.,0.338,0,0.338
speech_00053,parnell_source_00282,1886,What do hon. Gentlemen mean by the protection of the loyal minority?,0,0.338,0.338
speech_00053,parnell_source_00283,1886,What do these gentlemen mean by the protection of the loyal minority?,0,0.338,0.338
speech_00053,parnell_source_00303,1886,What do hon. gentlemen mean by the protection of the loyal minority?,0,0.338,0.338
speech_00074,parnell_source_00324,1885,England would be continually embroiled in our own disputes over there.,0.338,0,0.338
speech_00023,parnell_source_00091,1875,He appealed to the descendants of those who died on Vinegar Hill not to forget the men who were still suffering imprisonment for political offences.,0.286,0.052,0.338
speech_00047,parnell_source_00200,1876,I am sorry that the junior member for Tipperary is not in his place to night to stand up and say he believes that Condon is perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.197,0.141,0.338
speech_00047,parnell_source_00222,1876,I am sorry that the junior member for Tipperary is not in his place to night to stand up and say he believes that Condon is perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.197,0.141,0.338
speech_00047,parnell_source_00229,1876,I am sorry that the junior member for Tipperary is not in his place to night to stand up and say he believes that Condon is perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.197,0.141,0.338
speech_00073,parnell_source_00313,1885,"Mr Parnell, M.P., then rose, and was again met with vociferous cheering.",0.119,0.219,0.338
speech_00073,parnell_source_00314,1885,"Mr Parnell, M.P., then rose, and was again met with vociferous cheering.",0.119,0.219,0.338
speech_00004,parnell_source_00023,1875,Gentlemen  The untimely death of the single minded and noble Irishman who so well and faithfully served you in Parliament has caused a vacancy in the representation of your County.,0.103,0.234,0.337
speech_00012,parnell_source_00053,1875,This was an imputation on the candour of the Minister of War and he repelled it with becoming spirit.,0.266,0.071,0.337
speech_00020,parnell_source_00078,1875,"It was crushed and ground down at the last election, but he thought it was killed outright now .",0.337,0,0.337
speech_00024,parnell_source_00095,1875,He thanked them for the very warm reception they had given him.,0,0.337,0.337
speech_00052,parnell_source_00269,1886,"This is a very important point, and I say that I have strongly insisted upon such a proportional representation of the Protestant minority to their numerical strength; and as far as the first order was concerned, it might be very well with a view to preventing any rash, ill considered legislation, and with that I cordially agree .",0.104,0.233,0.337
speech_00070,parnell_source_00300,1880,He had always felt himself that agitation in Ireland was a most unpleasant course for them to adopt.,0.256,0.081,0.337
speech_00076,parnell_source_00326,1886,"That light, strong as truth, bright as the sun will never fail until you have thoroughly read the words written on those pages, and when you have read that book you will come to the conclusion that neither landlord tyranny nor Orange bigotry shall continue to blind you to the suffering of the sister nation, or prevent you any longer from doing her that justice which she confidently asks from you.",0.064,0.273,0.337
speech_00052,parnell_source_00277,1886,"He has had to meet very hostile criticism, and a very extraordinary state of affairs.",0.336,0,0.336
speech_00062,parnell_source_00292,1880,I agree that the Government is entitled to some sympathy in the attitude which they have taken up.,0,0.336,0.336
speech_00072,parnell_source_00304,1880,"Help us to kill this famine, and I promise you that it will be the last famine, and that the day will not be far distant when Irish men and women may look with pride upon the part which you have taken in bringing about that great work, and you will be able to say that you have a country at home which is no longer enslaved, but a country in every way worthy of the brilliant history of our people, and the magnificent struggles that they have made.",0.134,0.202,0.336
speech_00073,parnell_source_00332,1885,"But he looked forward to the future with a light heart, for he was convinced that the 500,000 Irishmen who within a year must vote for the men of their choice, would be as true to Ireland, even truer to Ireland, than those who had gone before them      and that they might safely trust to them to exercise the great and important privilege, unequalled in its greatness and magnitude in the history of any nation, which will shortly be placed upon them.",0,0.336,0.336
speech_00044,parnell_source_00193,1876,"The Irish were not afraid of Scotch whisky, but the important fact was that this pernicious Scotch spirit could not be sold at all unless it was mixed with Irish whisky, which it destroyed.",0.207,0.129,0.336
speech_00052,parnell_source_00269,1886,The right hon gentleman has had to meet very great criticism and a very extraordinary state of affairs.,0.141,0.195,0.336
speech_00065,parnell_source_00295,1880,He thought it was only fair to them to pay interest and principal for such useful purposes out of the Church Surplus Fund.,0.049,0.287,0.336
speech_00074,parnell_source_00324,1885,"Many other innocent persons  were condemned to penal servitude, and are still suffering that , and when the present Government agreed to an inquiry into the misdeeds of their predecessors, what was the action of the Liberal party?",0.182,0.154,0.336
speech_00005,parnell_source_00025,1875,"His maiden speech was unquestionably a great success, and well may have the priests and people of ""Royal Meath"" congratulate themselves on their selection of such an able and patriotic representative.",0,0.335,0.335
"speech_00049, speech_00050",parnell_source_00249,1886,I know that his return cannot be any injury to the Irish party.,0,0.335,0.335
speech_00050,parnell_source_00259,1886,I know that his return cannot be any injury to the Irish party.,0,0.335,0.335
speech_00050,parnell_source_00259,1886,"It must be on the ballot, and, therefore, the Tories have the opportunity of trying to play this ""dirty trick.""",0.132,0.203,0.335
speech_00084,parnell_source_00338,1880,I think I recollect at one time when you had an institution called slavery in operation in the United States of America that you received a great deal of good advice from England upon the question.,0.11,0.225,0.335
speech_00072,parnell_source_00304,1880,And those who have taken our advice are not to day suffering from famine.,0.194,0.141,0.335
speech_00024,parnell_source_00090,1875,"Education in England was under control, and consequently there was no wrong in the taxation; but there was no control of any kind in this country.",0.195,0.139,0.334
speech_00053,parnell_source_00283,1886,"I am convinced that there are a sufficient number of members of this House who will disregard the appeal made to their passions which has been made, and that when the numbers in the division lobby shall have been told to night it will be known that this Parliament in the nineteenth century was wise enough and brace enough and generous enough to agree to give peace and happiness to suffering Ireland.",0.059,0.275,0.334
speech_00072,parnell_source_00304,1880,"We recommended the tenantry of Ireland about six months ago   I wish we had commenced giving this advice twelve months ago, for if we had there would have been no famine in Ireland   we recommended the tenantry to pay only a fair rent to their landlords.",0.131,0.203,0.334
speech_00073,parnell_source_00313,1885,"So that when I reached your city I felt myself quite restored, and strong as if nothing had ever been the matter with me.",0,0.334,0.334
speech_00073,parnell_source_00323,1885,So that when I reached your city I felt myself quite restored and strong as if nothing had ever been the matter with me.,0,0.334,0.334
speech_00038,parnell_source_00153,1876,This was a mistake into which Mr. Parnell should not have fallen.,0.178,0.156,0.334
speech_00069,parnell_source_00299,1880,He wished to ask whether the Government would consider the desirability of extending the exemption to the military prisons which prevailed in the civil prisons?,0.159,0.175,0.334
speech_00074,parnell_source_00324,1885,"I believe that the result of that settlement will be to terminate the interminable strife of centuries, and to bring prosperity and contentment to our country.",0.159,0.175,0.334
speech_00092,parnell_source_00347,1885,Whatever chance the English rulers may have of drawing to themselves the affection of the Irish people lies in destroying the abominable system of legislative union between the two countries by conceding fully and freely to Ireland the right to manage her own affairs.,0.183,0.151,0.334
speech_00004,parnell_source_00022,1875,"At a later hour in the evening they addressed an assembly of five of six thousand persons in the streets of the town, all of whom manifested the greatest joy at the glorious triumph which had been won for the cause of Home Rule.",0,0.333,0.333
speech_00042,parnell_source_00170,1876,He would move the rejection of the Vote.,0.333,0,0.333
speech_00049,parnell_source_00238,1886,As far as I know his votes have been irreproachable.,0,0.333,0.333
"speech_00049, speech_00050",parnell_source_00239,1886,"Had I known a few days sooner of Mr. Lynch's desire to represent this constituency, I would have cheerfully yielded to that desire.",0,0.333,0.333
"speech_00049, speech_00050",parnell_source_00239,1886,As far as I know his votes have been irreproachable.,0,0.333,0.333
"speech_00049, speech_00050",parnell_source_00239,1886,He was the best man that I knew of at the time that I recommended him.,0,0.333,0.333
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"Had I known a few days sooner of Mr. Lynch's desire to represent his constituency, I would have cheerfully yielded to that desire .",0,0.333,0.333
"speech_00049, speech_00050",parnell_source_00242,1886,Had I known a few days sooner of Mr. Lynch's desire to represent this constituency I would have cheerfully yielded to that desire.,0,0.333,0.333
"speech_00049, speech_00050",parnell_source_00249,1886,Had I known a few days sooner of Mr Lynch's desire to represent this constituency I would have cheerfully yielded to that desire.,0,0.333,0.333
"speech_00049, speech_00050",parnell_source_00249,1886,"As far as I know, his votes have been irreproachable.",0,0.333,0.333
speech_00050,parnell_source_00259,1886,He was the best man that I knew of at the time that I recommended him.,0,0.333,0.333
speech_00053,parnell_source_00282,1886,"What, Sir, has that coercion been?",0.333,0,0.333
speech_00053,parnell_source_00303,1886,"What, Sir, has that coercion been?",0.333,0,0.333
speech_00073,parnell_source_00317,1885,"They had shown their desire to benefit the labourer by the passage of the Labourers Act, which, though maimed and mutilated in many of its provisions, would, however, secure for the labouring class a portion of what they strove to secure for them.",0.139,0.194,0.333
speech_00073,parnell_source_00318,1885,"They should show their desire to benefit the labourer by the passage of the Labourers Act, which, though maimed and mutilated in many of its provisions, would, however, secure for the labouring class a portion of what they strove to secure for them.",0.139,0.194,0.333
speech_00077,parnell_source_00327,1886,Mr. Gladstone  was right when he said that this battle was the soldiers' battle.,0.333,0,0.333
speech_00073,parnell_source_00329,1885,THE LABOURERS MUST BE JUSTLY TREATED.,0,0.333,0.333
speech_00081,parnell_source_00335,1880,He contended that no injurious subdivision would take place if they had a free system of selling land in Ireland.,0.196,0.137,0.333
speech_00082,parnell_source_00336,1880,A voice   We thank you for it.,0,0.333,0.333
speech_00086,parnell_source_00340,1880,These debentures will carry four per cent interest per annum until we redeem them.,0,0.333,0.333
"speech_00087, speech_00088",parnell_source_00341,1880,They are a defenceless people in Ireland.,0.333,0,0.333
speech_00089,parnell_source_00344,1880,"The county had 180,000 population before the famine.",0.333,0,0.333
speech_00092,parnell_source_00347,1885,"I may have my own opinion as to the best course for that assembly to take, but I have claimed that no Parliamentary assembly will work satisfactorily which has not free power over Irish affairs ; which has not free power to raise a revenue for the purpose of Government in Ireland as shall seem fit and best to that assembly .",0.132,0.201,0.333
speech_00078,parnell_source_00349,1885,It was thought that only two men of the Irish Parliamentary Party could win Derry.,0,0.333,0.333
speech_00047,parnell_source_00220,1876,"With regard to the military prisoners, McCarthy was a brave soldier, who had fought in many parts of the world for England.",0.207,0.126,0.333
speech_00052,parnell_source_00266,1886,"Allow me to say, Sir, that I think it will prove a happy and fortunate thing both for Ireland and England that there was one man living one English statesman at all events with the great power and extraordinary ability of the right hon. Gentleman, to lend his voice to poor, helpless Ireland on this question.",0.088,0.245,0.333
speech_00052,parnell_source_00274,1886,"Allow me to say that I think it will prove a happy and fortunate thing both for Ireland and England that there was one man living, one English statesman living, with the great power and the extraordinary ability of the right hon. gentleman, to lend his voice on behalf of poor, helpless Ireland on this question.",0.088,0.245,0.333
speech_00052,parnell_source_00281,1886,"Allow me to say, sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living   an English statesman with the great power and the extraordinary ability of the right hon. gentleman   to lend his voice to poor, helpless Ireland on this question.",0.088,0.245,0.333
speech_00053,parnell_source_00283,1886,"You have taken power to expel aliens from the country, you have renewed the Curfew law and blood money of your Norman conquerors, you have gagged the Press and seized and suppressed newspapers, you have manufactured now crimes and offences and applied fresh penalties unknown to your law.",0.295,0.038,0.333
speech_00054,parnell_source_00284,1880,The Prime Minister promised that there should be no delay in announcing the intentions of the Government.,0.214,0.119,0.333
speech_00072,parnell_source_00305,1880,Such in brief is the controversy which must be settled before Ireland can have peace.,0.154,0.179,0.333
speech_00047,parnell_source_00201,1876,"He had very little doubt that when Devitt  was sentenced to fifteen years' penal servitude the fact that he was an Irishman had some influence in determining the severity of the sentence, considering that it occurred after the Clerkenwell outrage and the shooting of Brett, which created a great deal of excitement and indignation among the middle and upper classes of this country.",0.196,0.136,0.332
speech_00053,parnell_source_00282,1886,"We do not blame them; we have been doing our best to allay that fear, and we shall continue to do so.",0.113,0.219,0.332
speech_00053,parnell_source_00303,1886,"We do not blame them; we have been doing our best to allay that fear, and we shall continue to do so.",0.113,0.219,0.332
speech_00073,parnell_source_00307,1885,"The Irish parliamentary party would in future struggle for the important and great interests of tenant farmers; and all they would ask in return was that the farmers should encourage the struggling manufacturers of Ireland by purchasing only Irish manufacture, even if they had to pay more for it.",0.106,0.226,0.332
speech_00073,parnell_source_00308,1885,"We cannot ask for less than the restitution of Grattan's Parliament , with its important privileges and wide and far reaching constitution.",0,0.332,0.332
speech_00073,parnell_source_00311,1885,"We cannot ask for less than the restitution of Grattan's Parliament , with its important privileges and wide and far reaching constitution.",0,0.332,0.332
speech_00073,parnell_source_00313,1885,We cannot ask for less than the restitution of Grattan's Parliament      with its important privileges and wide and far reaching constitution.,0,0.332,0.332
speech_00073,parnell_source_00323,1885,"We cannot ask for less than the restitution of Grattan's Parliament      with its important privileges, and wide and far reaching constitution.",0,0.332,0.332
speech_00073,parnell_source_00330,1885,We cannot ask for less than the restitution of Grattan's parliament      with its important privileges and wide and far reaching constitution.,0,0.332,0.332
speech_00044,parnell_source_00185,1876,"He did not complain of Scotch whiskey going over to Ireland; but he complained that Government sanction and protection was extended to Scotch silent spirit, which, at the price of 2s.",0.175,0.157,0.332
speech_00076,parnell_source_00326,1886,"There is a small minority strongly in favour of the Bill, and there is another minority larger in numbers; but not much larger who represent the party of violent resistance.",0.143,0.189,0.332
speech_00005,parnell_source_00018,1875,"His address and manner are good, and with practice he promises to become a useful tactician in the Home Rule ranks.",0,0.331,0.331
speech_00047,parnell_source_00200,1876,"Hon. gentlemen may say ""no, no,"" but it is very hard to be superior to prejudices on all occasions; and I have little doubt that when this man was sentenced to 15 years' penal servitude, the fact of his being an Irishman, and the fact of this occurring just after the Clerkenwell explosion, and after the murder of Sergeant Brett, which created a great deal of feeling in the minds of the middle and upper classes of this country, I have no doubt that fact had an effect.",0.198,0.133,0.331
speech_00047,parnell_source_00222,1876,"Hon gentlemen may say ""no, no,"" but it is very hard to be superior to prejudices on all occasions: and I have little doubt that when this man was sentenced to 15 years penal servitude, the fact of his being an Irishman, and the fact of this occurring just after the Clerkenwell explosion, and after the murder of Sergeant Brett, which created a great deal of feeling in the minds of the middle and upper classes of this country, I have no doubt the fact had an effect.",0.198,0.133,0.331
speech_00059,parnell_source_00289,1880,"There was another objection to the principle of granting money to owners of land apart entirely from the useless ness of the application, so far as the relief of actual distress was concerned.",0.202,0.129,0.331
speech_00086,parnell_source_00340,1880,In other words it would reduce their interest into market value by something like ninety millions of pounds sterling.,0,0.331,0.331
speech_00067,parnell_source_00297,1880,"The Chief Secretary, and also the Prime Minister, had shown their desire to prevent the landlords from inflicting a wrong upon their tenants.",0.19,0.141,0.331
speech_00070,parnell_source_00300,1880,But what had been their experience in reference to the infliction of these Acts upon the people in districts where crime was committed?,0.242,0.089,0.331
speech_00072,parnell_source_00305,1880,"Turning from this subject to the question how these miseries are to be relieved, I am obliged to touch upon some matters very disagreeable to me.",0.213,0.118,0.331
speech_00084,parnell_source_00338,1880,And I also think that I can remember that when your civil war took place you received a great deal of advice and something much more unpleasant than advice.,0.212,0.119,0.331
speech_00085,parnell_source_00343,1880,"He said he would prefer to see the freedom of the tenants accomplished at once, but, except by violent revolutions, this was impossible.",0.179,0.152,0.331
speech_00003,parnell_source_00006,1875,"Mr. Parnell, High Sheriff, county Wicklow, said he seconded the admission of the gentlemen named with very great pleasure.",0,0.33,0.33
speech_00003,parnell_source_00008,1875,"Mr Parnell, High Sheriff, County Wicklow, said he seconded the admission of the gentlemen named with very great pleasure.",0,0.33,0.33
speech_00025,parnell_source_00099,1875,Another important demonstration in support of the National movement has been made in patriotic Meath.,0,0.33,0.33
speech_00049,parnell_source_00238,1886,"After many a month you will look back to the proceeding days with satisfaction, for the results will have proved you have to day struck a great and successful blow for Ireland.",0.052,0.278,0.33
speech_00065,parnell_source_00295,1880,"But as regarded those two clauses, he really thought it would be a great waste of time going into them that night.",0.131,0.199,0.33
speech_00070,parnell_source_00300,1880,"He had always regretted that circumstances should be such that, when their times and seasons of distress occurred, they should be accompanied by attempts on the part of ignorant persons to revenge themselves upon those whom they supposed had brought about that distress, by inflicting pain upon animals.",0.33,0,0.33
speech_00073,parnell_source_00321,1885,"With the improved means placed at his disposal by the party necessities of the Government, the Separatist champion can well ""look forward to the future with a light heart.""",0,0.33,0.33
speech_00084,parnell_source_00338,1880,They would have endeavoured instantly to have reformed the wrongs of the landlords which have led to  THESE HORRIBLE SCENES AND TERRIBLE SUFFERINGS; but they have done nothing of the kind.,0.33,0,0.33
speech_00042,parnell_source_00172,1876,A great hardship had been done to Mr. Sheridan and a slight upon the people of Meath.,0.119,0.211,0.33
speech_00042,parnell_source_00184,1876,A great hardship had been done to Mr Sheridan and a slight upon the people of Meath.,0.119,0.211,0.33
speech_00032,parnell_source_00122,1876,"It was not worth while of the Government to keep Ireland in a chronic state of discontent by keeping these men in prison, and the Government could do nothing which would give such satisfaction to Irishmen as the release of the political prisoners.",0.275,0.054,0.329
speech_00047,parnell_source_00230,1876,"It appears 138 members of Parliament signed the memorial presented to the Prime Minister praying for the release, but it is pretty clear, from the strong disavowals of so many honourable members, that they did so sign under an entire misapprehension of the real object to be accomplished, and that considerable pressure must have been brought to bear upon them   as Mr. Brooks  courageously stated, that had he known or even expected the statements which Messrs.",0.061,0.268,0.329
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"The circumstances of the present contest have been well calculated to try your devotion and your spirit of union , but it is a remarkable fact that you have stood the test    it is a very remarkable fact.",0,0.329,0.329
"speech_00050, speech_00049",parnell_source_00256,1886,"He admired the spirit with which Mr. Lynch had entered into his candidature, and the feeling of temper he had exhibited in withdrawing.",0.099,0.23,0.329
speech_00053,parnell_source_00282,1886,But the right hon. Gentleman also argued that there was a great disparity between the north eastern or Protestant counties of Ulster and the Catholic counties in point of relative wealth.,0.081,0.248,0.329
speech_00053,parnell_source_00303,1886,But the right hon. gentleman also argued that there was a great disparity between the north eastern or Protestant counties of Ulster and the Catholic counties in point of relative wealth.,0.081,0.248,0.329
speech_00078,parnell_source_00349,1885,"Now, I wish to notice a very infamous falsehood   well, I don't exactly like to call it a falsehood, because I am not in a position to judge and I have not sufficient evidence before me to know whether it was a premeditated falsehood or not   but a very glaring misstatement which appeared in to day's London Times .",0.219,0.11,0.329
speech_00024,parnell_source_00088,1875,"He would be very glad if any man would supply him with evidence of any acts of oppression or harshness on the part of landlords, because such imputation would be most valuable to them next year.",0.184,0.145,0.329
speech_00072,parnell_source_00306,1880,"It is a strange thing that they bring their religion to other countries , and it is also a remarkable fact that these are Catholic Nations, enjoying a good system of land tenure , but Mr. Froude admits my case, in a still more remarkable manner; he says, ""if we had been more faithful in our stewardship, Ireland would have been as wealthy and prosperous as the sister island, and not at the mercy of a potato blight.",0.045,0.284,0.329
speech_00053,parnell_source_00283,1886,"Indeed, I will not say that, as a Protestant myself, if I had not had abundant experience of the feeling in Ireland I might not perhaps be inclined to share his fear, but as it is I certainly have no such fear.",0.199,0.129,0.328
speech_00073,parnell_source_00308,1885,I do not know how this great question will be eventually settled.,0,0.328,0.328
speech_00073,parnell_source_00311,1885,I do not know how this great question will be eventually settled.,0,0.328,0.328
speech_00073,parnell_source_00313,1885,I do not know how this great question will be eventually settled.,0,0.328,0.328
speech_00073,parnell_source_00314,1885,I do not know how this great question will be eventually settled.,0,0.328,0.328
speech_00073,parnell_source_00323,1885,I do not know how this great question will be eventually settled.,0,0.328,0.328
speech_00074,parnell_source_00324,1885,"I believe that there were more judicial murders, more false imprisonment, more crimes committed against the people under that Act than all the crimes together which the people in their extremity committed during the whole of the Land League movement.",0.234,0.094,0.328
speech_00076,parnell_source_00326,1886,You cannot really fear that such a concession to Ireland can possibly endanger your empire.,0,0.328,0.328
speech_00073,parnell_source_00329,1885,I do not know how this great question will be eventually settled.,0,0.328,0.328
speech_00073,parnell_source_00330,1885,I do not know how this great question will be eventually settled.,0,0.328,0.328
speech_00062,parnell_source_00292,1880,"I think, however, that one of the real difficulties, next to insecurity of tenure, in respect of the Irish Land Question, is that the land is badly distributed.",0.237,0.091,0.328
speech_00066,parnell_source_00296,1880,"He admitted that State loans to fishermen were objectionable as a permanent means of supporting their industry; but Irishmen had been crippled by several famines by the notable Famine of 1846  just when Irish Fisheries were beginning to flourish; and, again, another calamity had come which bad thrown Irish fishermen back in the competition with other fishermen.",0.285,0.043,0.328
speech_00073,parnell_source_00319,1885,"But no man had a right to fix a boundary to the march of a nation; and while they struggled to day for that which it may seem possible for them to obtain, they might struggle for it with the proud consciousness that they were doing nothing to hinder or prevent better men who may come forward in the future from gaining better things than those for which they were now struggling.",0.141,0.187,0.328
speech_00047,parnell_source_00199,1876,"Was it fair, after that man had had 10 years in penal servitude 10 years of discipline, which was given in order to effect reformation in the minds of thieves, murderers, and the worst of criminals was it fair to keep the man in imprisonment any longer?",0.252,0.075,0.327
speech_00047,parnell_source_00222,1876,"Is it fair, after this man has had ten years in penal servitude   ten years of discipline, which is given in order to effect reformation in the minds of thieves, murderers, and the worst of criminals   is it fair to keep the man in imprisonment any longer?",0.252,0.075,0.327
speech_00047,parnell_source_00229,1876,"Is it fair, after this man has had ten years in penal servitude   ten years of discipline, which is given in order to effect reformation in the minds of thieves, murderers, and the worst of criminals   is it fair to keep the man in imprisonment any longer?",0.252,0.075,0.327
speech_00068,parnell_source_00298,1880,The noble Lord himself was responsible for compelling the Irish Members to use the Forms of the House for the protection of the interests they had at heart.,0,0.327,0.327
speech_00053,parnell_source_00303,1886,"However, we have the result now in one murder which has already been committed in Belfast.",0.226,0.101,0.327
speech_00072,parnell_source_00306,1880,"Mr. President, , and Ladies and Gentlemen   It gives me the greatest possible pleasure to see this magnificent meeting, and, of course, I recognize to the fullest extent that you have not assembled here to night to do me honor, but you have come rather as a token of that appreciation for the cause which I represent in America, , and to show your practical sympathy for the struggling, oppressed and suffering people of Ireland.",0.133,0.194,0.327
speech_00072,parnell_source_00309,1880,"Mr President      and Ladies and Gentlemen   It gives me the greatest possible pleasure to see this magnificent meeting, and, of course, I recognize to the fullest extent that you have not assembled here to night to do me honor, but you have come rather as a token of that appreciation for the cause which I represent in America      and to show your practical sympathy for the struggling oppressed, and suffering people of Ireland.",0.133,0.194,0.327
speech_00079,parnell_source_00333,1880,We have also to see that the victims of this system are not suffered to perish in the meanwhile.,0.097,0.23,0.327
speech_00041,parnell_source_00182,1876,You say that I appealed to my honourable friend not  to press his motion for adjournment.,0,0.326,0.326
speech_00052,parnell_source_00267,1886,"Being sometimes a small party, and very often in a minority, it is bound to be remarkable.",0,0.326,0.326
speech_00052,parnell_source_00269,1886,"Being sometimes a small party, and very often in a minority, it is bound to be remarkable.",0,0.326,0.326
speech_00052,parnell_source_00271,1886,"Being sometimes a small party, and very often in a minority it is bound to be remarkable.",0,0.326,0.326
speech_00052,parnell_source_00272,1886,"Being sometimes a small Party, and very often in a minority, it is bound to be remarkable.",0,0.326,0.326
speech_00052,parnell_source_00281,1886,"Being sometimes a small party, and very often in a minority, it is bound to be remarkable.",0,0.326,0.326
speech_00059,parnell_source_00289,1880,He thought there would be a good harvest.,0,0.326,0.326
